pulseheight,counts_ch_A,counts_ch_B
21.21212121212121,470,0
21.407624633431084,367,0
21.603128054740957,307,0
21.79863147605083,281,0
21.994134897360702,288,0
22.189638318670575,272,0
22.385141739980448,238,0
22.58064516129032,252,0
22.776148582600193,234,0
22.971652003910066,252,0
23.167155425219942,224,0
23.362658846529815,215,0
23.558162267839688,208,0
23.75366568914956,219,0
23.949169110459433,173,0
24.144672531769306,208,0
24.34017595307918,202,0
24.53567937438905,195,0
24.731182795698924,190,0
24.926686217008797,205,0
25.12218963831867,207,0
25.317693059628542,154,0
25.513196480938415,183,0
25.708699902248288,155,0
25.90420332355816,182,0
26.099706744868033,194,0
26.295210166177906,180,0
26.49071358748778,188,0
26.68621700879765,180,0
26.881720430107524,179,0
27.0772238514174,170,0
27.272727272727273,149,0
27.468230694037146,184,0
27.66373411534702,187,0
27.85923753665689,192,0
28.054740957966764,178,0
28.250244379276637,202,0
28.44574780058651,181,0
28.641251221896383,187,0
28.836754643206255,171,0
29.032258064516128,179,0
29.227761485826,199,0
29.423264907135874,191,0
29.618768328445746,195,0
29.81427174975562,179,0
30.009775171065492,190,0
30.205278592375365,177,0
30.400782013685237,204,0
30.59628543499511,168,0
30.791788856304983,180,0
30.987292277614856,168,0
31.18279569892473,171,0
31.378299120234605,173,0
31.573802541544477,194,0
31.76930596285435,172,0
31.964809384164223,198,0
32.16031280547409,213,0
32.35581622678397,163,0
32.55131964809384,196,0
32.74682306940372,169,0
32.94232649071358,173,0
33.13782991202346,177,0
33.33333333333333,191,0
33.52883675464321,196,0
33.724340175953074,194,0
33.919843597262954,195,0
34.11534701857282,179,0
34.3108504398827,211,0
34.506353861192565,193,0
34.701857282502445,193,0
34.89736070381231,188,0
35.09286412512219,217,0
35.288367546432056,220,0
35.483870967741936,204,0
35.6793743890518,209,0
35.87487781036168,198,0
36.07038123167155,206,0
36.26588465298143,200,0
36.46138807429129,205,0
36.65689149560117,234,0
36.85239491691104,232,0
37.04789833822092,225,0
37.243401759530784,273,0
37.43890518084066,235,0
37.634408602150536,278,0
37.82991202346041,260,0
38.02541544477029,286,0
38.220918866080154,251,0
38.416422287390034,257,0
38.6119257086999,263,0
38.80742913000978,289,0
39.002932551319645,298,0
39.198435972629525,269,0
39.39393939393939,260,0
39.58944281524927,259,0
39.784946236559136,332,0
39.980449657869016,313,0
40.17595307917888,333,0
40.37145650048876,307,0
40.56695992179863,298,0
40.76246334310851,267,0
40.95796676441837,254,0
41.15347018572825,227,0
41.34897360703812,200,0
41.544477028348,199,0
41.739980449657864,210,0
41.935483870967744,191,0
42.13098729227761,181,0
42.32649071358749,177,0
42.521994134897355,160,0
42.717497556207235,153,0
42.9130009775171,158,0
43.10850439882698,128,0
43.304007820136846,117,0
43.499511241446726,118,0
43.69501466275659,115,0
43.89051808406647,109,0
44.08602150537634,103,0
44.28152492668622,102,0
44.47702834799608,94,0
44.67253176930596,90,0
44.86803519061583,78,0
45.06353861192571,65,0
45.25904203323557,75,0
45.45454545454545,62,0
45.65004887585532,74,0
45.8455522971652,79,0
46.04105571847508,80,0
46.236559139784944,73,0
46.432062561094824,67,0
46.62756598240469,76,0
46.82306940371457,76,0
47.018572825024435,64,0
47.214076246334315,61,0
47.40957966764418,75,0
47.60508308895406,83,0
47.800586510263926,59,0
47.996089931573806,82,0
48.19159335288367,164,0
48.38709677419355,661,0
48.58260019550342,1405,0
48.7781036168133,1402,0
48.97360703812316,877,0
49.16911045943304,436,0
49.36461388074291,201,0
49.56011730205279,127,0
49.755620723362654,90,0
49.951124144672534,71,0
50.1466275659824,53,0
50.34213098729228,62,0
50.537634408602145,54,0
50.733137829912025,48,0
50.92864125122189,51,0
51.12414467253177,43,0
51.319648093841636,42,0
51.515151515151516,37,0
51.71065493646138,44,0
51.90615835777126,39,0
52.10166177908113,34,0
52.29716520039101,27,0
52.49266862170087,39,0
52.68817204301075,33,0
52.88367546432062,28,0
53.0791788856305,32,0
53.27468230694036,28,0
53.47018572825024,28,0
53.66568914956011,19,0
53.86119257086999,18,0
54.056695992179854,17,0
54.252199413489734,23,0
54.447702834799614,18,0
54.64320625610948,23,0
54.83870967741936,18,0
55.034213098729225,19,0
55.229716520039105,23,0
55.42521994134897,29,0
55.62072336265885,50,0
55.816226783968716,30,0
56.011730205278596,34,0
