pulseheight,counts_ch_A,counts_ch_B
21.407624633431084,117,0
21.603128054740957,125,0
21.79863147605083,141,0
21.994134897360702,140,0
22.189638318670575,124,0
22.385141739980448,127,0
22.58064516129032,154,0
22.776148582600193,171,0
22.971652003910066,168,0
23.167155425219942,137,0
23.362658846529815,111,0
23.558162267839688,156,0
23.75366568914956,197,0
23.949169110459433,216,0
24.144672531769306,181,0
24.34017595307918,123,0
24.53567937438905,110,0
24.731182795698924,122,0
24.926686217008797,96,0
25.12218963831867,87,0
25.317693059628542,104,0
25.513196480938415,177,0
25.708699902248288,299,0
25.90420332355816,348,0
26.099706744868033,279,0
26.295210166177906,176,0
26.49071358748778,129,0
26.68621700879765,89,0
26.881720430107524,87,0
27.0772238514174,100,0
27.272727272727273,82,0
27.468230694037146,98,0
27.66373411534702,87,0
27.85923753665689,88,0
28.054740957966764,82,0
28.250244379276637,97,0
28.44574780058651,88,0
28.641251221896383,100,0
28.836754643206255,74,0
29.032258064516128,71,0
29.227761485826,75,0
29.423264907135874,83,0
29.618768328445746,92,0
29.81427174975562,76,0
30.009775171065492,77,0
30.205278592375365,69,0
30.400782013685237,74,0
30.59628543499511,90,0
30.791788856304983,70,0
30.987292277614856,70,0
31.18279569892473,65,0
31.378299120234605,75,0
31.573802541544477,75,0
31.76930596285435,82,0
31.964809384164223,80,0
32.16031280547409,76,0
32.35581622678397,61,0
32.55131964809384,62,0
32.74682306940372,75,0
32.94232649071358,61,0
33.13782991202346,77,0
33.33333333333333,72,0
33.52883675464321,66,0
33.724340175953074,66,0
33.919843597262954,59,0
34.11534701857282,52,0
34.3108504398827,66,0
34.506353861192565,63,0
34.701857282502445,54,0
34.89736070381231,83,0
35.09286412512219,99,0
35.288367546432056,104,0
35.483870967741936,74,0
35.6793743890518,59,0
35.87487781036168,59,0
36.07038123167155,69,0
36.26588465298143,69,0
36.46138807429129,64,0
36.65689149560117,52,0
36.85239491691104,60,0
37.04789833822092,84,0
37.243401759530784,69,0
37.43890518084066,58,0
37.634408602150536,74,0
37.82991202346041,44,0
38.02541544477029,51,0
38.220918866080154,51,0
38.416422287390034,58,0
38.6119257086999,48,0
38.80742913000978,42,0
39.002932551319645,52,0
39.198435972629525,46,0
39.39393939393939,55,0
39.58944281524927,46,0
39.784946236559136,56,0
39.980449657869016,48,0
40.17595307917888,41,0
40.37145650048876,49,0
40.56695992179863,71,0
40.76246334310851,48,0
40.95796676441837,55,0
41.15347018572825,61,0
41.34897360703812,39,0
41.544477028348,49,0
41.739980449657864,39,0
41.935483870967744,46,0
42.13098729227761,51,0
42.32649071358749,49,0
42.521994134897355,60,0
42.717497556207235,74,0
42.9130009775171,70,0
43.10850439882698,70,0
43.304007820136846,65,0
43.499511241446726,54,0
43.69501466275659,63,0
43.89051808406647,57,0
44.08602150537634,64,0
44.28152492668622,63,0
44.47702834799608,61,0
44.67253176930596,43,0
44.86803519061583,37,0
45.06353861192571,52,0
45.25904203323557,44,0
45.45454545454545,50,0
45.65004887585532,54,0
45.8455522971652,71,0
46.04105571847508,51,0
46.236559139784944,60,0
46.432062561094824,61,0
46.62756598240469,45,0
46.82306940371457,48,0
47.018572825024435,60,0
47.214076246334315,68,0
47.40957966764418,51,0
47.60508308895406,46,0
47.800586510263926,42,0
47.996089931573806,41,0
48.19159335288367,46,0
48.38709677419355,31,0
48.58260019550342,43,0
48.7781036168133,34,0
48.97360703812316,41,0
49.16911045943304,24,0
49.36461388074291,37,0
49.56011730205279,35,0
49.755620723362654,35,0
49.951124144672534,33,0
50.1466275659824,24,0
50.34213098729228,17,0
50.537634408602145,26,0
50.733137829912025,22,0
50.92864125122189,26,0
51.12414467253177,27,0
51.319648093841636,17,0
51.515151515151516,20,0
51.71065493646138,19,0
51.90615835777126,19,0
52.10166177908113,14,0
52.29716520039101,13,0
52.49266862170087,22,0
52.68817204301075,19,0
52.88367546432062,25,0
53.0791788856305,23,0
53.27468230694036,19,0
53.47018572825024,13,0
53.66568914956011,24,0
53.86119257086999,16,0
54.056695992179854,19,0
54.252199413489734,15,0
54.447702834799614,22,0
54.64320625610948,14,0
54.83870967741936,12,0
55.034213098729225,26,0
55.229716520039105,41,0
55.42521994134897,134,0
55.62072336265885,230,0
55.816226783968716,159,0
56.011730205278596,86,0
56.20723362658846,40,0
56.40273704789834,14,0
56.59824046920821,15,0
56.79374389051809,19,0
56.98924731182795,14,0
57.18475073313783,10,0
57.3802541544477,19,0
57.57575757575758,13,0
57.771260997067444,18,0
57.96676441837732,7,0
58.16226783968719,12,0
58.35777126099707,13,0
58.553274682306935,16,0
58.748778103616814,11,0
58.94428152492668,6,0
59.13978494623656,10,0
59.335288367546426,8,0
59.530791788856305,10,0
59.72629521016617,11,0
59.92179863147605,8,0
60.11730205278592,12,0
60.312805474095796,15,0
60.50830889540566,18,0
60.70381231671554,15,0
60.89931573802541,7,0
61.09481915933529,10,0
61.29032258064515,9,0
61.48582600195503,15,0
61.6813294232649,11,0
61.87683284457478,6,0
62.072336265884644,8,0
62.267839687194524,11,0
62.4633431085044,5,0
62.65884652981427,10,0
62.85434995112415,7,0
63.049853372434015,10,0
63.245356793743895,8,0
63.44086021505376,8,0
63.63636363636364,6,0
63.831867057673506,4,0
64.02737047898339,6,0
64.22287390029325,6,0
64.41837732160312,7,0
64.613880742913,8,0
64.80938416422288,7,0
65.00488758553274,7,0
65.20039100684261,6,0
65.39589442815249,11,0
65.59139784946237,4,0
65.78690127077223,9,0
65.9824046920821,7,0
66.17790811339198,7,0
66.37341153470186,9,0
66.56891495601172,15,0
66.76441837732159,16,0
66.95992179863148,22,0
67.15542521994135,20,0
67.35092864125122,9,0
67.5464320625611,8,0
67.74193548387098,3,0
67.93743890518084,4,0
68.1329423264907,9,0
68.32844574780059,9,0
68.52394916911047,9,0
68.71945259042033,8,0
68.9149560117302,9,0
69.11045943304008,7,0
69.30596285434996,4,0
69.50146627565982,13,0
69.69696969696969,11,0
69.89247311827957,8,0
70.08797653958945,7,0
70.28347996089931,8,0
70.47898338220918,4,0
70.67448680351906,11,0
70.86999022482894,7,0
71.0654936461388,1,0
71.26099706744867,7,0
71.45650048875855,12,0
71.65200391006843,5,0
71.8475073313783,5,0
72.04301075268816,8,0
72.23851417399804,9,0
72.43401759530792,11,0
72.62952101661779,9,0
72.82502443792765,4,0
73.02052785923753,5,0
73.21603128054741,3,0
73.41153470185728,7,0
73.60703812316714,7,0
73.80254154447702,10,0
73.9980449657869,8,0
74.19354838709677,3,0
74.38905180840663,8,0
74.58455522971651,8,0
74.7800586510264,5,0
74.97556207233626,7,0
75.17106549364613,6,0
75.36656891495602,3,0
75.56207233626589,4,0
75.75757575757575,3,0
75.95307917888563,6,0
76.14858260019551,6,0
76.34408602150538,8,0
76.53958944281524,5,0
76.73509286412512,4,0
76.930596285435,7,0
77.12609970674487,3,0
77.32160312805473,9,0
77.51710654936461,6,0
77.71260997067449,1,0
77.90811339198436,5,0
78.10361681329422,6,0
78.2991202346041,4,0
78.49462365591398,5,0
78.69012707722385,8,0
78.88563049853371,3,0
79.0811339198436,3,0
79.27663734115347,6,0
79.47214076246334,7,0
79.6676441837732,17,0
79.86314760508309,11,0
80.05865102639297,7,0
80.25415444770283,9,0
80.4496578690127,9,0
80.64516129032258,10,0
80.84066471163246,3,0
81.03616813294232,4,0
81.23167155425219,6,0
81.42717497556207,4,0
81.62267839687195,4,0
81.81818181818181,6,0
82.01368523949168,6,0
82.20918866080156,4,0
82.40469208211144,3,0
82.6001955034213,6,0
82.79569892473117,6,0
82.99120234604105,7,0
83.18670576735093,12,0
83.3822091886608,9,0
83.57771260997067,10,0
83.77321603128055,7,0
83.96871945259042,7,0
84.16422287390029,2,0
84.35972629521017,8,0
84.55522971652005,5,0
84.75073313782991,7,0
84.94623655913978,1,0
85.14173998044966,2,0
85.33724340175954,2,0
85.5327468230694,8,0
85.72825024437927,3,0
85.92375366568915,5,0
86.11925708699903,8,0
86.3147605083089,2,0
86.51026392961876,7,0
86.70576735092864,10,0
86.90127077223852,9,0
87.09677419354838,4,0
87.29227761485825,7,0
87.48778103616813,4,0
87.68328445747801,4,0
87.87878787878788,9,0
88.07429130009774,5,0
88.26979472140762,5,0
88.4652981427175,5,0
88.66080156402737,4,0
88.85630498533723,9,0
89.05180840664711,7,0
89.24731182795699,9,0
89.44281524926686,8,0
89.63831867057672,7,0
89.8338220918866,6,0
90.02932551319648,4,0
90.22482893450635,3,0
90.42033235581621,6,0
90.6158357771261,4,0
90.81133919843597,6,0
91.00684261974584,4,0
91.2023460410557,8,0
91.39784946236558,5,0
91.59335288367546,5,0
91.78885630498533,3,0
91.98435972629521,2,0
92.17986314760509,1,0
92.37536656891496,6,0
92.57086999022482,3,0
92.7663734115347,4,0
92.96187683284458,5,0
93.15738025415445,1,0
93.35288367546431,5,0
93.54838709677419,5,0
93.74389051808407,4,0
93.93939393939394,0,0
94.1348973607038,5,0
94.33040078201368,3,0
94.52590420332356,2,0
94.72140762463343,1,0
94.9169110459433,1,0
95.11241446725317,1,0
95.30791788856305,0,0
95.50342130987292,2,0
95.69892473118279,1,0
95.89442815249267,1,0
96.08993157380255,2,0
96.28543499511241,1,0
96.48093841642228,1,0
96.67644183773216,1,0
96.87194525904204,0,0
97.0674486803519,2,0
97.26295210166177,0,0
97.45845552297165,0,0
97.65395894428153,2,0
97.84946236559139,1,0
98.04496578690126,3,0
98.24046920821114,2,0
98.43597262952102,7,0
98.63147605083088,23,0
98.82697947214075,30,0
99.02248289345063,19,0
99.21798631476051,3,0
99.41348973607037,4,0
99.60899315738024,0,0
99.80449657869012,1,0
100.0,1,0
100.19550342130987,2,0
100.39100684261975,0,0
100.58651026392963,1,0
100.78201368523949,0,0
100.97751710654936,0,0
101.17302052785924,0,0
101.36852394916912,1,0
101.56402737047898,0,0
101.75953079178885,0,0
101.95503421309873,0,0
102.15053763440861,0,0
102.34604105571847,2,0
102.54154447702834,0,0
102.73704789833822,1,0
102.9325513196481,0,0
103.12805474095796,0,0
103.32355816226783,2,0
103.51906158357771,0,0
103.71456500488759,2,0
103.91006842619745,1,0
104.10557184750732,0,0
104.3010752688172,0,0
104.49657869012708,0,0
104.69208211143695,0,0
104.88758553274681,0,0
105.08308895405669,0,0
105.27859237536657,3,0
105.47409579667644,0,0
105.6695992179863,1,0
105.86510263929618,0,0
106.06060606060606,0,0
106.25610948191593,2,0
106.4516129032258,0,0
106.64711632453567,0,0
106.84261974584555,0,0
107.03812316715542,0,0
107.23362658846528,1,0
107.42913000977516,1,0
107.62463343108504,1,0
107.82013685239491,1,0
108.01564027370478,1,0
108.21114369501466,1,0
108.40664711632454,0,0
108.6021505376344,0,0
108.79765395894428,0,0
108.99315738025416,0,0
109.18866080156403,1,0
109.38416422287389,0,0
109.57966764418377,1,0
109.77517106549365,2,0
109.97067448680352,1,0
110.16617790811338,0,0
110.36168132942326,0,0
110.55718475073314,0,0
110.75268817204301,1,0
110.94819159335287,0,0
111.14369501466275,0,0
111.33919843597263,0,0
111.5347018572825,0,0
111.73020527859236,0,0
111.92570869990224,0,0
112.12121212121212,0,0
112.31671554252199,1,0
112.51221896383186,0,0
112.70772238514174,1,0
112.90322580645162,0,0
113.09872922776148,0,0
113.29423264907135,0,0
113.48973607038123,1,0
113.6852394916911,0,0
113.88074291300097,0,0
114.07624633431084,1,0
114.27174975562072,0,0
114.4672531769306,0,0
114.66275659824046,0,0
114.85826001955033,1,0
115.05376344086021,0,0
115.24926686217009,0,0
115.44477028347995,0,0
115.64027370478982,1,0
115.8357771260997,0,0
116.03128054740958,0,0
116.22678396871945,0,0
116.42228739002931,1,0
116.61779081133919,1,0
116.81329423264907,0,0
117.00879765395894,0,0
117.20430107526882,0,0
117.3998044965787,1,0
117.59530791788856,1,0
117.79081133919843,1,0
117.98631476050831,0,0
118.18181818181819,0,0
118.37732160312805,1,0
118.57282502443792,0,0
118.7683284457478,0,0
118.96383186705768,0,0
119.15933528836754,0,0
119.35483870967741,0,0
119.55034213098729,0,0
119.74584555229717,0,0
119.94134897360703,1,0
120.1368523949169,0,0
120.33235581622678,0,0
120.52785923753666,0,0
120.72336265884653,0,0
120.91886608015639,0,0
121.11436950146627,0,0
121.30987292277615,0,0
121.50537634408602,1,0
121.70087976539588,0,0
121.89638318670576,0,0
122.09188660801564,2,0
122.28739002932551,0,0
122.48289345063537,1,0
122.67839687194525,0,0
122.87390029325513,0,0
123.069403714565,0,0
123.26490713587486,1,0
123.46041055718474,0,0
123.65591397849462,0,0
123.85141739980449,0,0
124.04692082111436,0,0
124.24242424242424,0,0
124.43792766373411,2,0
124.63343108504398,1,0
124.82893450635385,0,0
125.02443792766374,0,0
125.2199413489736,1,0
125.41544477028347,2,0
125.61094819159335,1,0
125.80645161290323,0,0
126.0019550342131,0,0
126.19745845552296,0,0
126.39296187683284,0,0
126.58846529814272,1,0
126.78396871945259,0,0
126.97947214076245,0,0
127.17497556207233,0,0
127.37047898338221,0,0
127.56598240469208,0,0
127.76148582600194,0,0
127.95698924731184,1,0
128.1524926686217,1,0
128.34799608993157,0,0
128.54349951124144,0,0
128.73900293255133,0,0
128.9345063538612,0,0
129.13000977517106,0,0
129.32551319648093,0,0
129.5210166177908,1,0
129.7165200391007,1,0
129.91202346041055,1,0
130.10752688172042,0,0
130.3030303030303,2,0
130.49853372434018,0,0
130.69403714565004,0,0
130.8895405669599,0,0
131.08504398826977,0,0
131.28054740957967,0,0
131.47605083088953,0,0
131.6715542521994,1,0
131.8670576735093,1,0
132.06256109481916,0,0
132.25806451612902,0,0
132.4535679374389,0,0
132.64907135874876,0,0
132.84457478005865,0,0
133.04007820136852,1,0
133.23558162267838,1,0
133.43108504398828,0,0
133.62658846529814,0,0
133.822091886608,0,0
134.01759530791787,0,0
134.21309872922777,0,0
134.40860215053763,0,0
134.6041055718475,0,0
134.7996089931574,0,0
134.99511241446726,0,0
135.19061583577712,0,0
135.386119257087,0,0
135.58162267839685,0,0
135.77712609970675,0,0
135.97262952101661,3,0
136.16813294232648,0,0
136.36363636363637,1,0
136.55913978494624,0,0
136.7546432062561,0,0
136.95014662756597,0,0
137.14565004887584,0,0
137.34115347018573,0,0
137.5366568914956,0,0
137.73216031280546,1,0
137.92766373411536,0,0
138.12316715542522,0,0
138.3186705767351,0,0
138.51417399804495,1,0
138.70967741935482,3,0
138.9051808406647,0,0
139.10068426197458,0,0
139.29618768328444,0,0
139.49169110459434,1,0
139.6871945259042,0,0
139.88269794721407,0,0
140.07820136852393,0,0
140.2737047898338,0,0
140.4692082111437,2,0
140.66471163245356,0,0
140.86021505376343,0,0
141.05571847507332,0,0
141.25122189638319,0,0
141.44672531769305,0,0
141.64222873900292,1,0
141.83773216031278,0,0
142.03323558162268,0,0
142.22873900293254,0,0
142.42424242424244,0,0
142.6197458455523,0,0
142.81524926686217,0,0
143.01075268817203,0,0
143.2062561094819,0,0
143.4017595307918,0,0
143.59726295210166,1,0
143.79276637341152,0,0
143.98826979472142,0,0
144.18377321603128,0,0
144.37927663734115,1,0
144.57478005865102,0,0
144.77028347996088,0,0
144.96578690127077,0,0
145.16129032258064,1,0
145.3567937438905,0,0
145.5522971652004,0,0
145.74780058651027,0,0
145.94330400782013,0,0
146.13880742913,0,0
146.33431085043986,1,0
146.52981427174976,0,0
146.72531769305962,0,0
146.9208211143695,2,0
147.11632453567938,1,0
147.31182795698925,0,0
147.5073313782991,0,0
147.70283479960898,0,0
147.89833822091884,0,0
148.09384164222874,0,0
148.2893450635386,0,0
148.48484848484847,0,0
148.68035190615836,1,0
148.87585532746823,0,0
149.0713587487781,0,0
149.26686217008796,0,0
149.46236559139783,0,0
149.65786901270772,2,0
149.8533724340176,0,0
150.04887585532745,0,0
150.24437927663735,0,0
150.4398826979472,0,0
150.63538611925708,0,0
150.83088954056694,0,0
151.02639296187684,0,0
151.2218963831867,0,0
151.41739980449657,1,0
151.61290322580646,0,0
151.80840664711633,0,0
152.0039100684262,0,0
152.19941348973606,2,0
152.39491691104593,0,0
152.59042033235582,0,0
152.78592375366568,0,0
152.98142717497555,1,0
153.17693059628544,0,0
153.3724340175953,1,0
153.56793743890518,0,0
153.76344086021504,0,0
153.9589442815249,0,0
154.1544477028348,1,0
154.34995112414467,0,0
154.54545454545453,0,0
154.74095796676443,0,0
154.9364613880743,0,0
155.13196480938416,0,0
155.32746823069402,0,0
155.5229716520039,0,0
155.71847507331378,0,0
155.91397849462365,0,0
156.10948191593351,0,0
156.3049853372434,0,0
156.50048875855327,0,0
156.69599217986314,0,0
156.891495601173,0,0
157.08699902248287,0,0
157.28250244379277,0,0
157.47800586510263,0,0
157.6735092864125,2,0
157.8690127077224,1,0
158.06451612903226,1,0
158.26001955034212,3,0
158.455522971652,0,0
158.65102639296188,0,0
158.84652981427175,1,0
159.0420332355816,0,0
159.2375366568915,1,0
159.43304007820137,2,0
159.62854349951124,0,0
159.8240469208211,2,0
160.01955034213097,1,0
160.21505376344086,0,0
160.41055718475073,1,0
160.6060606060606,0,0
160.8015640273705,1,0
160.99706744868035,0,0
161.19257086999022,2,0
161.3880742913001,0,0
161.58357771260995,0,0
161.77908113391985,0,0
161.9745845552297,0,0
162.17008797653958,0,0
162.36559139784947,0,0
162.56109481915934,0,0
162.7565982404692,0,0
162.95210166177907,0,0
163.14760508308893,0,0
163.34310850439883,0,0
163.5386119257087,0,0
163.73411534701856,0,0
163.92961876832845,1,0
164.12512218963832,0,0
164.32062561094818,0,0
164.51612903225805,0,0
164.71163245356792,0,0
164.9071358748778,0,0
165.10263929618768,1,0
165.29814271749754,0,0
165.49364613880743,1,0
165.6891495601173,0,0
165.88465298142717,1,0
166.08015640273703,1,0
166.2756598240469,0,0
166.4711632453568,0,0
166.66666666666666,1,0
166.86217008797655,0,0
167.05767350928642,0,0
167.25317693059628,0,0
167.44868035190615,0,0
167.644183773216,0,0
167.8396871945259,1,0
168.03519061583577,0,0
168.23069403714564,0,0
168.42619745845553,0,0
168.6217008797654,1,0
168.81720430107526,0,0
169.01270772238513,0,0
169.208211143695,0,0
169.4037145650049,0,0
169.59921798631476,1,0
169.79472140762462,0,0
169.99022482893452,0,0
170.18572825024438,2,0
170.38123167155425,0,0
170.5767350928641,0,0
170.77223851417398,0,0
170.96774193548387,0,0
171.16324535679374,0,0
171.3587487781036,0,0
171.5542521994135,0,0
171.74975562072336,0,0
171.94525904203323,0,0
172.1407624633431,0,0
172.33626588465296,0,0
172.53176930596285,0,0
172.72727272727272,0,0
172.92277614858259,0,0
173.11827956989248,0,0
173.31378299120234,2,0
173.5092864125122,0,0
173.70478983382208,0,0
173.90029325513194,0,0
174.09579667644184,0,0
174.2913000977517,0,0
174.48680351906157,0,0
174.68230694037146,0,0
174.87781036168133,0,0
175.0733137829912,1,0
175.26881720430106,0,0
175.46432062561095,0,0
175.65982404692082,0,0
175.85532746823068,0,0
176.05083088954058,0,0
176.24633431085044,0,0
176.4418377321603,1,0
176.63734115347017,0,0
176.83284457478004,0,0
177.02834799608993,0,0
177.2238514173998,1,0
177.41935483870967,0,0
177.61485826001956,0,0
177.81036168132943,0,0
178.0058651026393,0,0
178.20136852394916,0,0
178.39687194525902,0,0
178.59237536656892,1,0
178.78787878787878,0,0
178.98338220918865,0,0
179.17888563049854,1,0
179.3743890518084,1,0
179.56989247311827,1,0
179.76539589442814,0,0
179.960899315738,1,0
180.1564027370479,2,0
180.35190615835776,1,0
180.54740957966763,0,0
180.74291300097752,0,0
180.9384164222874,0,0
181.13391984359725,1,0
181.32942326490712,1,0
181.524926686217,0,0
181.72043010752688,0,0
181.91593352883675,0,0
182.1114369501466,0,0
182.3069403714565,0,0
182.50244379276637,1,0
182.69794721407624,0,0
182.8934506353861,0,0
183.08895405669597,0,0
183.28445747800586,1,0
183.47996089931573,0,0
183.67546432062562,1,0
183.8709677419355,1,0
184.06647116324535,0,0
184.26197458455522,0,0
184.45747800586508,2,0
184.65298142717498,1,0
184.84848484848484,1,0
185.0439882697947,0,0
185.2394916911046,2,0
185.43499511241447,1,0
185.63049853372434,0,0
185.8260019550342,2,0
186.02150537634407,2,0
186.21700879765396,0,0
186.41251221896383,1,0
186.6080156402737,1,0
186.8035190615836,0,0
186.99902248289345,3,0
187.19452590420332,0,0
187.39002932551318,1,0
187.58553274682305,0,0
187.78103616813294,0,0
187.9765395894428,0,0
188.17204301075267,1,0
188.36754643206257,0,0
188.56304985337243,0,0
188.7585532746823,3,0
188.95405669599216,1,0
189.14956011730203,0,0
189.34506353861192,0,0
189.5405669599218,0,0
189.73607038123166,2,0
189.93157380254155,0,0
190.12707722385142,0,0
190.32258064516128,1,0
190.51808406647115,0,0
190.713587487781,2,0
190.9090909090909,0,0
191.10459433040077,0,0
191.30009775171064,0,0
191.49560117302053,0,0
191.6911045943304,0,0
191.88660801564026,0,0
192.08211143695013,1,0
192.27761485826002,0,0
192.4731182795699,0,0
192.66862170087975,2,0
192.86412512218965,0,0
193.0596285434995,0,0
193.25513196480938,0,0
193.45063538611925,1,0
193.6461388074291,1,0
193.841642228739,0,0
194.03714565004887,1,0
194.23264907135874,0,0
194.42815249266863,1,0
194.6236559139785,1,0
194.81915933528836,1,0
195.01466275659823,0,0
195.2101661779081,3,0
195.405669599218,1,0
195.60117302052785,4,0
195.79667644183772,4,0
195.9921798631476,1,0
196.18768328445748,2,0
196.38318670576734,1,0
196.5786901270772,2,0
196.77419354838707,3,0
196.96969696969697,1,0
197.16520039100683,0,0
197.3607038123167,3,0
197.5562072336266,2,0
197.75171065493646,3,0
197.94721407624633,2,0
198.1427174975562,3,0
198.33822091886606,3,0
198.53372434017595,2,0
198.72922776148582,5,0
198.92473118279568,9,0
199.12023460410558,8,0
199.31573802541544,22,0
199.5112414467253,25,0
199.70674486803517,687,0
199.90224828934504,52,0
