pulseheight,counts_ch_A,counts_ch_B
65.24926686217009,2,0
65.34701857282502,1,0
65.44477028347995,0,0
65.54252199413489,0,0
65.64027370478983,2,0
65.73802541544477,2,0
65.8357771260997,1,0
65.93352883675465,2,0
66.03128054740958,0,0
66.12903225806451,2,0
66.22678396871945,2,0
66.32453567937438,1,0
66.42228739002933,1,0
66.52003910068426,1,0
66.61779081133919,1,0
66.71554252199414,0,0
66.81329423264907,1,0
66.911045943304,1,0
67.00879765395894,2,0
67.10654936461388,1,0
67.20430107526882,0,0
67.30205278592375,2,0
67.3998044965787,1,0
67.49755620723363,0,0
67.59530791788856,0,0
67.6930596285435,0,0
67.79081133919843,0,0
67.88856304985337,1,0
67.98631476050831,0,0
68.08406647116324,1,0
68.18181818181819,0,0
68.27956989247312,1,0
68.37732160312805,0,0
68.47507331378299,1,0
68.57282502443792,1,0
68.67057673509287,0,0
68.7683284457478,0,0
68.86608015640273,0,0
68.96383186705768,1,0
69.06158357771261,0,0
69.15933528836754,0,0
69.25708699902248,1,0
69.35483870967741,0,0
69.45259042033236,1,0
69.55034213098729,0,0
69.64809384164222,0,0
69.74584555229717,1,0
69.8435972629521,0,0
69.94134897360703,0,0
70.03910068426197,0,0
70.1368523949169,0,0
70.23460410557185,1,0
70.33235581622678,0,0
70.43010752688171,0,0
70.52785923753666,1,0
70.62561094819159,0,0
70.72336265884653,1,0
70.82111436950146,0,0
70.91886608015639,0,0
71.01661779081134,0,0
71.11436950146627,0,0
71.21212121212122,0,0
71.30987292277615,2,0
71.40762463343108,0,0
71.50537634408602,0,0
71.60312805474095,1,0
71.7008797653959,1,0
71.79863147605083,0,0
71.89638318670576,1,0
71.99413489736071,1,0
72.09188660801564,0,0
72.18963831867057,0,0
72.28739002932551,1,0
72.38514173998044,0,0
72.48289345063539,1,0
72.58064516129032,2,0
72.67839687194525,0,0
72.7761485826002,0,0
72.87390029325513,0,0
72.97165200391007,0,0
73.069403714565,0,0
73.16715542521993,0,0
73.26490713587488,0,0
73.36265884652981,1,0
73.46041055718474,1,0
73.55816226783969,0,0
73.65591397849462,0,0
73.75366568914956,0,0
73.85141739980449,1,0
73.94916911045942,1,0
74.04692082111437,1,0
74.1446725317693,0,0
74.24242424242424,0,0
74.34017595307918,1,0
74.43792766373411,0,0
74.53567937438905,0,0
74.63343108504398,0,0
74.73118279569891,0,0
74.82893450635386,0,0
74.9266862170088,1,0
75.02443792766373,1,0
75.12218963831867,2,0
75.2199413489736,0,0
75.31769305962854,0,0
75.41544477028347,1,0
75.51319648093842,0,0
75.61094819159335,1,0
75.70869990224828,2,0
75.80645161290323,1,0
75.90420332355816,0,0
76.0019550342131,1,0
76.09970674486803,0,0
76.19745845552296,0,0
76.29521016617791,0,0
76.39296187683284,1,0
76.49071358748778,0,0
76.58846529814272,1,0
76.68621700879766,0,0
76.78396871945259,0,0
76.88172043010752,0,0
76.97947214076245,0,0
77.0772238514174,0,0
77.17497556207233,2,0
77.27272727272727,0,0
77.37047898338221,0,0
77.46823069403715,0,0
77.56598240469208,2,0
77.66373411534701,1,0
77.76148582600194,0,0
77.85923753665689,0,0
77.95698924731182,1,0
78.05474095796676,0,0
78.1524926686217,0,0
78.25024437927664,0,0
78.34799608993157,0,0
78.4457478005865,0,0
78.54349951124144,2,0
78.64125122189638,0,0
78.73900293255132,0,0
78.83675464320625,0,0
78.9345063538612,0,0
79.03225806451613,0,0
79.13000977517106,1,0
79.227761485826,0,0
79.32551319648094,0,0
79.42326490713587,0,0
79.5210166177908,0,0
79.61876832844575,0,0
79.71652003910069,0,0
79.81427174975562,0,0
79.91202346041055,0,0
80.00977517106548,0,0
80.10752688172043,0,0
80.20527859237536,1,0
80.3030303030303,0,0
80.40078201368524,0,0
80.49853372434018,0,0
80.59628543499511,0,0
80.69403714565004,0,0
80.79178885630498,0,0
80.88954056695992,2,0
80.98729227761486,0,0
81.08504398826979,1,0
81.18279569892474,0,0
81.28054740957967,0,0
81.3782991202346,0,0
81.47605083088953,0,0
81.57380254154447,0,0
81.67155425219941,0,0
81.76930596285435,0,0
81.86705767350928,1,0
81.96480938416423,1,0
82.06256109481916,0,0
82.16031280547409,2,0
82.25806451612902,2,0
82.35581622678396,0,0
82.4535679374389,0,0
82.55131964809384,0,0
82.64907135874877,0,0
82.74682306940372,0,0
82.84457478005865,1,0
82.94232649071358,0,0
83.04007820136852,0,0
83.13782991202345,0,0
83.2355816226784,0,0
83.33333333333333,0,0
83.43108504398828,0,0
83.52883675464321,0,0
83.62658846529814,0,0
83.72434017595307,1,0
83.822091886608,0,0
83.91984359726295,0,0
84.01759530791789,0,0
84.11534701857282,1,0
84.21309872922777,0,0
84.3108504398827,1,0
84.40860215053763,1,0
84.50635386119257,0,0
84.6041055718475,0,0
84.70185728250244,0,0
84.79960899315738,0,0
84.89736070381231,1,0
84.99511241446726,0,0
85.09286412512219,0,0
85.19061583577712,0,0
85.28836754643206,1,0
85.38611925708699,0,0
85.48387096774194,0,0
85.58162267839687,0,0
85.6793743890518,0,0
85.77712609970675,0,0
85.87487781036168,0,0
85.97262952101661,0,0
86.07038123167155,0,0
86.16813294232648,1,0
86.26588465298143,0,0
86.36363636363636,0,0
86.46138807429129,0,0
86.55913978494624,0,0
86.65689149560117,1,0
86.7546432062561,0,0
86.85239491691104,1,0
86.95014662756597,0,0
87.04789833822092,1,0
87.14565004887585,0,0
87.24340175953078,0,0
87.34115347018573,1,0
87.43890518084066,0,0
87.5366568914956,0,0
87.63440860215053,1,0
87.73216031280548,0,0
87.82991202346041,0,0
87.92766373411534,0,0
88.02541544477029,0,0
88.12316715542522,0,0
88.22091886608015,1,0
88.31867057673509,1,0
88.41642228739002,0,0
88.51417399804497,0,0
88.6119257086999,1,0
88.70967741935483,0,0
88.80742913000978,1,0
88.90518084066471,0,0
89.00293255131965,0,0
89.10068426197458,1,0
89.19843597262951,0,0
89.29618768328446,0,0
89.39393939393939,1,0
89.49169110459432,0,0
89.58944281524927,1,0
89.6871945259042,0,0
89.78494623655914,0,0
89.88269794721407,0,0
89.980449657869,0,0
90.07820136852395,0,0
90.17595307917888,0,0
90.27370478983381,0,0
90.37145650048876,1,0
90.4692082111437,0,0
90.56695992179863,0,0
90.66471163245356,0,0
90.7624633431085,1,0
90.86021505376344,1,0
90.95796676441837,0,0
91.0557184750733,1,0
91.15347018572825,0,0
91.25122189638319,0,0
91.34897360703812,0,0
91.44672531769305,0,0
91.54447702834798,0,0
91.64222873900293,0,0
91.73998044965786,0,0
91.83773216031281,1,0
91.93548387096774,0,0
92.03323558162268,1,0
92.13098729227761,0,0
92.22873900293254,0,0
92.32649071358749,0,0
92.42424242424242,0,0
92.52199413489735,0,0
92.6197458455523,0,0
92.71749755620723,0,0
92.81524926686217,0,0
92.9130009775171,0,0
93.01075268817203,0,0
93.10850439882698,0,0
93.20625610948191,1,0
93.30400782013685,0,0
93.4017595307918,1,0
93.49951124144673,0,0
93.59726295210166,0,0
93.69501466275659,0,0
93.79276637341152,0,0
93.89051808406647,0,0
93.9882697947214,0,0
94.08602150537634,0,0
94.18377321603128,0,0
94.28152492668622,0,0
94.37927663734115,0,0
94.47702834799608,0,0
94.57478005865102,0,0
94.67253176930596,0,0
94.7702834799609,0,0
94.86803519061583,0,0
94.96578690127077,0,0
95.06353861192571,0,0
95.16129032258064,0,0
95.25904203323557,0,0
95.3567937438905,0,0
95.45454545454545,0,0
95.55229716520039,1,0
95.65004887585532,0,0
95.74780058651027,0,0
95.8455522971652,0,0
95.94330400782013,0,0
96.04105571847506,0,0
96.13880742913001,0,0
96.23655913978494,0,0
96.33431085043988,0,0
96.43206256109482,1,0
96.52981427174976,0,0
96.62756598240469,0,0
96.72531769305962,0,0
96.82306940371456,0,0
96.9208211143695,0,0
97.01857282502444,0,0
97.11632453567937,0,0
97.21407624633432,0,0
97.31182795698925,0,0
97.40957966764418,0,0
97.50733137829911,0,0
97.60508308895405,0,0
97.702834799609,0,0
97.80058651026393,0,0
97.89833822091886,0,0
97.9960899315738,2,0
98.09384164222874,0,0
98.19159335288367,0,0
98.2893450635386,0,0
98.38709677419354,1,0
98.48484848484848,0,0
98.58260019550342,1,0
98.68035190615835,0,0
98.7781036168133,0,0
98.87585532746823,0,0
98.97360703812316,0,0
99.0713587487781,0,0
99.16911045943303,1,0
99.26686217008798,0,0
99.36461388074291,0,0
99.46236559139784,0,0
99.56011730205279,1,0
99.65786901270772,0,0
99.75562072336265,1,0
99.85337243401759,1,0
99.95112414467252,35,0
